user_name,user_post_url,user_content,user_timestamp,user_replying_to,user_image_alts,user_likes,user_replies,user_reposts,user_shares,brand_reply_url,brand_reply_content,brand_reply_timestamp,brand_replying_to,brand_reply_image_alts,brand_reply_likes,brand_reply_replies,brand_reply_reposts,brand_reply_shares
rrrscolllo,https://www.threads.com/@rrrscolllo/post/DVeuY7ak6B5,出發往東蛋！,2026年3月5日 星期四 上午6:56,,,2,1,,,https://www.threads.com/@dominospizza_tw/post/DVevXuYk_ay,來,2026年3月5日 星期四 上午7:05,,"Photo by 達美樂披薩 on March 04, 2026. May be an image of crowd, stadium and text. | Photo by 達美樂披薩 on March 04, 2026. May be an image of sports equipment and text.",5,,,
lin_lin_0519,https://www.threads.com/@lin_lin_0519/post/DVevE_YEteb,我剛到東京了、在JR上,2026年3月5日 星期四 上午7:02,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DVevVz0k1Ut,讚啦,2026年3月5日 星期四 上午7:04,,,,,,
chigo_0729,https://www.threads.com/@chigo_0729/post/DVd4jX1CSFz,我自行宣布 第一屆《棒球經典賽為中華隊應援》大賽 正式開始 選手如下：,2026年3月4日 星期三 下午11:06,,,7,1,1,,https://www.threads.com/@dominospizza_tw/post/DVeu1DgE8dX,報名1號 我老闆,2026年3月5日 星期四 上午7:00,,,6,,,
ophelia_scyr,https://www.threads.com/@ophelia_scyr/post/DVeueb3k5Zi,早安,2026年3月5日 星期四 上午6:57,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DVeuv50E5I8,早安！台灣加油 翻譯,2026年3月5日 星期四 上午6:59,,,,,,
mings0611,https://www.threads.com/@mings0611/post/DVetkcAkuS5,小明6️⃣,2026年3月5日 星期四 上午6:49,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DVeuuyQk8Od,6,2026年3月5日 星期四 上午6:59,,,,,,
lin_lin_0519,https://www.threads.com/@lin_lin_0519/post/DVetq1ukorE,心與你同在。,2026年3月5日 星期四 上午6:50,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DVeutV5k55V,台灣也有集氣活動！Go,2026年3月5日 星期四 上午6:59,,,2,2,,
jeff.jian512,https://www.threads.com/@jeff.jian512/post/DVeucpME8DD,請問晚一點還會有嗎？,2026年3月5日 星期四 上午6:57,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DVeumf3Ew5z,我們八點開始發！發完為止喔！謝謝,2026年3月5日 星期四 上午6:58,,,,,,
wei02__16,https://www.threads.com/@wei02__16/post/DVd1yQok-WI,"WBC2026
對於明天中午對澳洲不知道大家對於午餐上有什麼建議的（不要鍋貼跟粥",2026年3月4日 星期三 下午10:41,,,2,3,,,https://www.threads.com/@dominospizza_tw/post/DVeuihRk_c0,挺,2026年3月5日 星期四 上午6:57,,"Photo by 達美樂披薩 on March 04, 2026. May be an image of ‎text that says '‎Domino's العاد 開始您的訂單 بة 外送 或 Domino's 外帶 10 應援棒球套餐 3/2-3/8期間限定限量販售 SHNNU Domine's TEAMT 百事可庫 販告 販售 限時 799 元 立即訂購 優惠代碼 優惠代碼831116 831116 ※本優惠技随口味熊吃摄店强」 味口 吃爆西强」 技‎'‎. | Photo by 達美樂披薩 on March 04, 2026. May be an image of ‎pizza and ‎text that says '‎Domino's 開始您的訂單 مة 外送 或 外帶 Domino's 骰到6 ... 全民挺台灣 澳洲BBQ雙腸 日式章魚燒 韓風泡菜豬 捷克奶油烤雞 吃爆四强披薩 外帶半價 優惠代碼 911480 外帶‎'‎‎.",6,1,,
kaze714,https://www.threads.com/@kaze714/post/DVetp3gk38t,"睡不著，乾脆來去排桔吉力 還在滴雨，但預報是12：00後會停
喉糖本來想買龍角散，但想到Nylon前輩，就買了利口樂 台鐵的便當應該可以買來當道具XD，但姑且先買個澳洲海鹽燕麥棒
不期不待是幫球員分擔一些壓力 做伙拍拚是集氣應援看球的態度
「你知道怎麼種出又大又甜的木瓜嗎？」",2026年3月5日 星期四 上午6:50,,"Photo by 何信輝 on March 04, 2026. May be an image of hat, sports equipment, water bottle and text.",11,2,,,https://www.threads.com/@dominospizza_tw/post/DVeudO4kxHR,台灣加油 翻譯,2026年3月5日 星期四 上午6:57,,,1,1,,
168sport_star,https://www.threads.com/@168sport_star/post/DVduNkRkb9S,"WBC2026
明天11:00對澳洲要吃什麼啊？ 求解，想看打臉🤭 1/2",2026年3月4日 星期三 下午9:35,,"Photo by 運彩金城虎3.0｜NBA｜WBC｜籃球｜足球 on March 04, 2026. May be an image of baseball and text that says 'ច្ិ S 經典賽 經典賽/不只徐若熙 不只徐若熙 澳洲總教練 奧洲總教練：對中華隊全隊 ：對中華隊全隊都摸透 了'.",323,70,1,10,https://www.threads.com/@dominospizza_tw/post/DVeoV_aEyu1,我同事不知道要換Logo ! 不怕你們🤭,2026年3月5日 星期四 上午6:03,,"Photo by 達美樂披薩 on March 04, 2026. May be a Twitter screenshot of pizza and text that says '< dominos_au Domino's Australia 3,436 則貼文 步庄 11.8萬 位粉絲 4,527 追蹤中'.",23,,,
jessie.daily.life,https://www.threads.com/@jessie.daily.life/post/DVeibsvDSmM,"TEAM TAIWAN
今天大家有幫Team Taiwan加油嗎？ 歡迎分享各種加油創意🫡 1/2",2026年3月5日 星期四 上午5:12,,,3,7,,,https://www.threads.com/@dominospizza_tw/post/DVeoM_ek7U1,有,2026年3月5日 星期四 上午6:02,,"Photo by 達美樂披薩 on March 04, 2026. May be an image of crowd, stadium and text. | Photo by 達美樂披薩 on March 04, 2026. May be an image of sports equipment and text.",1,,,
sengminghung,https://www.threads.com/@sengminghung/post/DVd04nhE32c,明天中午11點午餐時間要在家應援Team Taitwn首戰～⚾️ 應該點些什麼來吃才好呢？ 1/2,2026年3月4日 星期三 下午10:34,,,11,4,,,https://www.threads.com/@dominospizza_tw/post/DVeoKFwE7cQ,澳洲老闆賣的披薩🍕,2026年3月5日 星期四 上午6:02,,"Photo by 達美樂披薩 on March 04, 2026. May be an image of ‎pizza and ‎text that says '‎Domino's 開始您的訂單 مة 外送 或 外帶 Domino's 骰到6 ... 全民挺台灣 澳洲BBQ雙腸 日式章魚燒 韓風泡菜豬 捷克奶油烤雞 吃爆四强披薩 外帶半價 優惠代碼 911480 外帶‎'‎‎.",7,1,,
nthubigbuilding,https://www.threads.com/@nthubigbuilding/post/DVd1o2cE2SU,"WBC2026
明天午餐吃什麼配澳洲戰 座標新竹🤧",2026年3月4日 星期三 下午10:40,,,8,2,1,,https://www.threads.com/@dominospizza_tw/post/DVeoA_vk1iw,網推,2026年3月5日 星期四 上午6:01,,,1,1,,
travis.li_0513,https://www.threads.com/@travis.li_0513/post/DVdvqfXE6QB,"這是回覆已無法顯示的貼文
這個應該可以吧🤭",2026年3月4日 星期三 下午9:48,,"Photo by Travis｜高雄囝仔 on March 04, 2026. May be an image of pizza and text.",16,1,,,https://www.threads.com/@dominospizza_tw/post/DVejVWak5ky,可以😌,2026年3月5日 星期四 上午5:19,,,,,,
fujima9999,https://www.threads.com/@fujima9999/post/DVd1l1VE7Di,"2026wbc
詢問廣大脆友，你們明天會準備什麼食物來應援？ 除了無尾熊餅乾和達美樂（聽說老闆澳洲人）之外，還有推薦的嗎？",2026年3月4日 星期三 下午10:40,,,4,2,,,https://www.threads.com/@dominospizza_tw/post/DVejTvTkwEO,還是推達美樂,2026年3月5日 星期四 上午5:19,,,3,1,,
lu89700,https://www.threads.com/@lu89700/post/DVdf9FmiXdl,中華隊奪冠的話 敢不敢讓全台放一天假,2026年3月4日 星期三 下午7:31,,,935,79,35,21,https://www.threads.com/@dominospizza_tw/post/DVdwFlxkeNr,可能不夠 要去邁阿密,2026年3月4日 星期三 下午9:52,,,88,1,,
yowei1225,https://www.threads.com/@yowei1225/post/DVdnvcIiZsu,你的行銷真的是⋯太強了👍,2026年3月4日 星期三 下午8:39,@dominospizza_tw你的行銷真的是⋯太強了👍讚155回覆1轉發分享,,155,1,,,https://www.threads.com/@dominospizza_tw/post/DVduZ49EaEm,誰！我會害羞,2026年3月4日 星期三 下午9:37,,,,,,
jason_sun0219,https://www.threads.com/@jason_sun0219/post/DVdm0ZEkU9-,請他忍一下，很快就結束了．傷心一下下生意馬上來．,2026年3月4日 星期三 下午8:31,@dominospizza_tw請他忍一下，很快就結束了．傷心一下下生意馬上來．讚1回覆1轉發分享,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DVduXZ_kbqy,哭著哭著又笑了,2026年3月4日 星期三 下午9:37,,,1,1,,
sophiachu,https://www.threads.com/@sophiachu/post/DVepZfuEylL,"我的熱血竟然只有28個瀏覽數！！
不管！ 即使還是很多人不看好 只要努力打好每次的比賽 就是最棒的了 我就是要為我們的棒球隊加油！！
WBC經典賽 加油！！！",2026年3月5日 星期四 上午6:12,,,104,31,,,https://www.threads.com/@dominospizza_tw/post/DVes-WFE2jM,加油 台灣,2026年3月5日 星期四 上午6:44,,,2,1,,
elainedo10,https://www.threads.com/@elainedo10/post/DVdY6vSk7pY,"WBC2026
【任聚會總召😑🤟全力在台北為🇹🇼加油】 共15人（1人NT.600，長官加碼變1萬）4台機車。
*🍕披薩炸雞買 - 達美樂 OR 必勝客？ *🍺啤酒跟餅乾買 - 全聯 OR 小七 OR 全家 OR OK超商？ *🍔漢堡薯條可樂買 - 麥當勞 OR 肯德基 OR 漢堡王 OR 摩斯？ *🥯🍎其他（甜甜圈、水果、手搖飲）
若榮幸有上述品牌海巡到留言，二話不說就去這家買。 ⚾️🉐🏆就是要TEAM TAIWAN（3/5 AM11：00 中華隊VS澳洲-東京巨蛋）",2026年3月4日 星期三 下午6:29,,,3,1,1,,https://www.threads.com/@dominospizza_tw/post/DVeslo-ky4X,澳洲老闆表示,2026年3月5日 星期四 上午6:41,,,11,,,2
jessy_92727,https://www.threads.com/@jessy_92727/post/DVeFJvLEkcG,"WBC2026
想著要早點睡 因為明天要幫中華隊加油 但真的睡不著 我好緊張🥺🥺（是我要打嗎？😂） 有球迷也是睡不著的嗎？ 1 / 2",2026年3月5日 星期四 上午12:56,,,144,31,1,2,https://www.threads.com/@dominospizza_tw/post/DVesjPQE6WL,我早上六點六分起床！,2026年3月5日 星期四 上午6:40,,,8,,,
chanteclair_tw,https://www.threads.com/@chanteclair_tw/post/DVeGB6cEgxp,明早11點有一場跟廠商的會議，怎麼辦？,2026年3月5日 星期四 上午1:03,,,6,9,,,https://www.threads.com/@dominospizza_tw/post/DVesg_fk46B,我幫你處理一下,2026年3月5日 星期四 上午6:40,,,,,,
wd.max.0531,https://www.threads.com/@wd.max.0531/post/DVer-4pE_0K,晚餐就吃達美樂慶祝一下🇹🇼,2026年3月5日 星期四 上午6:35,@dominospizza_tw,,3,1,,,https://www.threads.com/@dominospizza_tw/post/DVesEbWk00F,可以！ 支持,2026年3月5日 星期四 上午6:36,,,1,,,
ericyeh0508,https://www.threads.com/@ericyeh0508/post/DVd_ljDCWXZ,達美樂～,2026年3月5日 星期四 上午12:07,@penny_hung_,"Photo by Eric Yeh on March 04, 2026. May be an image of text that says 'Domino's 開始您的訂單 外送 或 外帶 Domino's 00 應援棒球套餐 3/2-3/8期間限定限量版售 Domines TEAm 百事可県 限時 799 元 販售 立即訂購 優惠代碼831116 優惠代碼 831116 本優惠技嫩口味服吃源面动 吃爆面强」 本優惠拔健'.",2,1,,,https://www.threads.com/@dominospizza_tw/post/DVep3mvk0cq,澳洲老闆 給他吃爆,2026年3月5日 星期四 上午6:17,,,,,,
chen0122ning,https://www.threads.com/@chen0122ning/post/DVdyzpYkdXW,明天我午餐跟晚餐都要吃達美樂！！！,2026年3月4日 星期三 下午10:15,@dominospizza_tw,,2,1,,,https://www.threads.com/@dominospizza_tw/post/DVeph7-Ey_a,後天！大後天，大大後天,2026年3月5日 星期四 上午6:14,,,,,,
liuhowtze,https://www.threads.com/@liuhowtze/post/DVd1QBIE147,誰挺台灣，我挺誰,2026年3月4日 星期三 下午10:37,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DVepdS2kyOT,達美樂挺台灣！,2026年3月5日 星期四 上午6:13,,,,,,
gray_syu,https://www.threads.com/@gray_syu/post/DVd58aMiVnM,很懂行銷，讚的,2026年3月4日 星期三 下午11:18,@dominospizza_tw,,2,1,,,https://www.threads.com/@dominospizza_tw/post/DVepbTjkwUl,我們真球迷來的🤩,2026年3月5日 星期四 上午6:13,,,1,,,
huanghuimei.2025,https://www.threads.com/@huanghuimei.2025/post/DVd0yU9j0C1,他還能回澳洲嗎？需要請陸戰隊護送一下。,2026年3月4日 星期三 下午10:33,@dominospizza_tw,,3,1,,,https://www.threads.com/@dominospizza_tw/post/DVepYUhEz6X,我送他一程🤩🤭,2026年3月5日 星期四 上午6:12,,,1,,,
mtmtmt.tw,https://www.threads.com/@mtmtmt.tw/post/DVd85zhETlq,我都準備好了~!!!,2026年3月4日 星期三 下午11:44,@dominospizza_tw,"Photo by Wade on March 04, 2026. May be an image of baseball, softball, hat, placemat and text.",10,1,,,https://www.threads.com/@dominospizza_tw/post/DVepV-Jk6yH,右邊可以😌,2026年3月5日 星期四 上午6:12,,,,,,
curtispang,https://www.threads.com/@curtispang/post/DVd2lLoiVTT,吃爆達美樂,2026年3月4日 星期三 下午10:48,@dominospizza_tw,,2,1,,,https://www.threads.com/@dominospizza_tw/post/DVepUelEwOC,吃爆,2026年3月5日 星期四 上午6:12,,,,,,
evayoyo822822,https://www.threads.com/@evayoyo822822/post/DVd2v3vAWm2,讚喔～明天買達美樂,2026年3月4日 星期三 下午10:50,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DVepTcRkxAi,明天到了！耶,2026年3月5日 星期四 上午6:12,,,1,,,
shopee_tw,https://www.threads.com/@shopee_tw/post/DVdsXxMEzn7,我願意用老闆的荷包換取Team Taiwan首勝 1 / 3,2026年3月4日 星期三 下午9:19,,,9756,538,85,104,https://www.threads.com/@dominospizza_tw/post/DVeobolE0-U,我也願意用我老闆換…🤭,2026年3月5日 星期四 上午6:04,,,37,2,,
poison0703,https://www.threads.com/@poison0703/post/DVdrQjJAd2q,趁老闆睡覺 把六六畫在老闆的臉上,2026年3月4日 星期三 下午9:09,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DVduT2ykUNe,目前先畫了右臉,2026年3月4日 星期三 下午9:36,,,,,,
ys_hsu,https://www.threads.com/@ys_hsu/post/DVdqySvEajv,在東京的我們也都準備好了！,2026年3月4日 星期三 下午9:05,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DVduHN0kZr9,台日連線包圍,2026年3月4日 星期三 下午9:34,,,,,,
xin_lovech.st,https://www.threads.com/@xin_lovech.st/post/DVdtJvqkXUs,明天我要去買起來😳😳,2026年3月4日 星期三 下午9:26,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DVduC2QkY2z,推薦你這兩個很酷酷的東西,2026年3月4日 星期三 下午9:34,,"Photo by 達美樂披薩 on March 04, 2026. May be an image of ‎pizza and ‎text that says '‎Domino's 開始您的訂單 بة 外送 或 外帶 Domino's 骰到6 M 全民挺台灣 Ο 日式章魚燒 澳洲BBQ雙腸 韓風泡菜豬 捷克奶油烤雞 吃爆四强披薩 外帶半價 優惠代碼 911480 外帶‎'‎‎. | Photo by 達美樂披薩 on March 04, 2026. May be an image of ‎text that says '‎Domino's العاد 開始您的訂單 بة 外送 或 Domino's 外帶 10 應援棒球套餐 3/2-3/8期間限定限量販售 SHNNU Domine's TEAMT 百事可庫 販告 販售 限時 799 元 立即訂購 優惠代碼 優惠代碼831116 831116 ※本優惠技随口味熊吃摄店强」 味口 吃爆西强」 技‎'‎.",1,,,
summersohot,https://www.threads.com/@summersohot/post/DVdtxOrgZx6,👍🏻果然厲害的老闆後面都有更厲害的小編🤣,2026年3月4日 星期三 下午9:31,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DVdt2zdkXOT,我老闆他真心愛台灣,2026年3月4日 星期三 下午9:32,,,2,1,,
carol.sea.7,https://www.threads.com/@carol.sea.7/post/DVdsxYUGR_N,我的🤙🏻🤙🏻🤙🏻,2026年3月4日 星期三 下午9:23,@dominospizza_tw,"Photo by Carol Sea on March 04, 2026. May be an image of text that says 'Domino's BD'.",22,1,,,https://www.threads.com/@dominospizza_tw/post/DVdt0jaEdmK,幸運燈箱,2026年3月4日 星期三 下午9:32,,,4,1,,
cpbl_official,https://www.threads.com/@cpbl_official/post/DVdf5-JEpNk,"我真的很喜歡這群吵吵鬧鬧的球員 他們真的很認真很用力在訓練 希望所有努力最後都能得償所願
cpbl_official",2026年3月4日 星期三 下午7:30,,,10000,97,532,359,https://www.threads.com/@dominospizza_tw/post/DVdtth5EccG,不管輸贏 都愛台灣隊 骰到六 去邁阿密,2026年3月4日 星期三 下午9:31,,,138,,,
sport_uncle,https://www.threads.com/@sport_uncle/post/DVdjmvwEeZh,"球給若熙，相信若熙
大家所期待的經典賽，明天早上11點終於要開打，台灣首戰澳洲，「龍貓」教練確定排出徐若熙先發。
聽到徐若熙先發，有些球迷其實有點驚訝，因為他是台灣現在最強的投手，很多人第一個想法是：
是不是應該留到3月8日對韓國那場晉級8強關鍵戰？
但大叔非常贊同「龍貓」教練的這個安排，因為明天對澳洲是非常重要的比賽，如果輸球晉級8強可能直接無望，徐若熙留下來投韓國也沒有意義了。
大叔必需一再強調「首戰」對台灣的重要，前年12強我們就是在首戰漂亮的擊敗韓國，把氣勢衝出來，最後才能一舉奪冠。
而在過去5屆經典賽，台灣有4次在首戰輸球，最後都在分組賽就出局，唯一例外是在2013年，靠著王建民先發6局無失分的英雄式表現，在首戰擊敗澳洲，最後也進到8強。
這個歷史的巧合，我們真的不能不信。
而把明天首戰澳洲的先發重任，交到徐若熙手裡，大叔非常放心，從上周的台日交流賽看起來，他已經飆到158公里，絕對是台灣狀況最好的投手。(2-1)
照：CPBL FB 1 / 2",2026年3月4日 星期三 下午8:03,,"Photo by 體育大叔 on March 04, 2026. May be an image of baseball, pitcher, stadium and text that says 'CP TRIWAN Q G'.",2218,19,25,28,https://www.threads.com/@dominospizza_tw/post/DVdto-rkRK_,加油👏 相信,2026年3月4日 星期三 下午9:30,,,14,,,
onedreamendless,https://www.threads.com/@onedreamendless/post/DVdtSALk6Ge,謝謝老闆😻,2026年3月4日 星期三 下午9:27,@dominospizza_tw,,4,1,,,https://www.threads.com/@dominospizza_tw/post/DVdtlm-EYuF,吃爆澳洲🦘,2026年3月4日 星期三 下午9:30,,,1,,,
peipei.100490,https://www.threads.com/@peipei.100490/post/DVdsJGoEWhL,老闆好帥！！！Team Taiwan 加油！！！,2026年3月4日 星期三 下午9:17,@dominospizza_tw,,13,1,,,https://www.threads.com/@dominospizza_tw/post/DVdtiPVEak9,加入台灣隊的老闆 我覺得有帥,2026年3月4日 星期三 下午9:29,,,,,,
summersohot,https://www.threads.com/@summersohot/post/DVdrVAQAYpJ,中文講的不錯欸,2026年3月4日 星期三 下午9:10,@dominospizza_tw,,7,1,,,https://www.threads.com/@dominospizza_tw/post/DVdtfjiEd2q,我在旁邊盯🤩🤩🤩,2026年3月4日 星期三 下午9:29,,,3,1,,
,https://www.threads.com/@dominospizza_tw/post/DVdrKOQEXSC,"domi.tw
吃爆! 澳洲 日本 韓國 捷克 通通吃爆",2026年3月4日 星期三 下午9:09,@dominospizza_tw,吃爆! 澳洲 日本 韓國 捷克 通通吃爆,176,4,2,8,https://www.threads.com/@dominospizza_tw/post/DVdtYRYkY07,你好👋 吃爆我,2026年3月4日 星期三 下午9:28,,,,,,
yszuux_,https://www.threads.com/@yszuux_/post/DVdb1GkE8C9,明天的台灣人桌上是長這樣的呢😌,2026年3月4日 星期三 下午6:55,,"Photo by Yun on March 04, 2026. May be an image of studying, table and text.",1101,5,42,95,https://www.threads.com/@dominospizza_tw/post/DVdtQE0kZRO,不要餓到,2026年3月4日 星期三 下午9:27,,"Photo by 達美樂披薩 on March 04, 2026. May be an image of ‎pizza and ‎text that says '‎Domino's 開始您的訂單 بة 外送 或 外帶 Domino's 骰到6 M 全民挺台灣 Ο 日式章魚燒 澳洲BBQ雙腸 韓風泡菜豬 捷克奶油烤雞 吃爆四强披薩 外帶半價 優惠代碼 911480 外帶‎'‎‎.",18,,,1
wageslaveoffice,https://www.threads.com/@wageslaveoffice/post/DVdD_nlE1G6,請寫下你的人生中最想完成的事情,2026年3月4日 星期三 下午3:26,,,115,188,1,6,https://www.threads.com/@dominospizza_tw/post/DVdtLwXkS4L,看Team Taiwan 骰到六 前進邁阿密,2026年3月4日 星期三 下午9:26,,,89,1,1,
koh_coconut_water,https://www.threads.com/@koh_coconut_water/post/DVdi0F8EutT,一人一句 Team Taiwan!!! 不知道會有多少熱血的逮丸郎💙 1 / 2,2026年3月4日 星期三 下午7:56,,,181,73,6,,https://www.threads.com/@dominospizza_tw/post/DVdtG1gETMS,熱血澳洲人說挺台灣！,2026年3月4日 星期三 下午9:26,,,59,,1,
carol.sea.7,https://www.threads.com/@carol.sea.7/post/DVdnM6imXWU,"這是回覆已無法顯示的貼文
@dominospizza_tw 達美樂～",2026年3月4日 星期三 下午8:34,,,2,1,,,https://www.threads.com/@dominospizza_tw/post/DVdr-IUkWDm,祭品文,2026年3月4日 星期三 下午9:16,,,1,,,
gumbie03,https://www.threads.com/@gumbie03/post/DVdk0_MErrK,"這是回覆已無法顯示的貼文
達美樂老闆據說是澳洲人🤔",2026年3月4日 星期三 下午8:13,,,13,1,,,https://www.threads.com/@dominospizza_tw/post/DVdr6HxEQjT,真的是！,2026年3月4日 星期三 下午9:15,,,4,,,
faway9999,https://www.threads.com/@faway9999/post/DVdkjToD1aE,"這是回覆已無法顯示的貼文
吃達美樂啊 達美樂老闆是澳洲人（喂）",2026年3月4日 星期三 下午8:11,,,68,1,,2,https://www.threads.com/@dominospizza_tw/post/DVdr3Z_kdg8,祭品來了,2026年3月4日 星期三 下午9:15,,,50,,,3
universalpowergo,https://www.threads.com/@universalpowergo/post/DVdcgx0Dw6k,"WBC2026
和我的都市傳說威力相反，我妹她看誰都會輸（另一種玄學）。 剛看到WBC經典賽日本公布首戰先發是山本，我妹立刻打開衣櫃拿出山本的球衣，（我妹是山本球迷） 我妹：我這樣禮拜五穿，山本會烙賽，台灣就有救了
我妹會是台灣英雄吧哈哈哈哈哈哈！拜託妹妹了 啊我會穿TEAM TAIWANㄉ
希望雙管齊下（？ 1 / 2",2026年3月4日 星期三 下午7:01,,,2291,47,7,17,https://www.threads.com/@dominospizza_tw/post/DVdrxfUkfzb,我今天也大義滅親了😆😆😆,2026年3月4日 星期三 下午9:14,,,261,1,3,2
utenahuang,https://www.threads.com/@utenahuang/post/DVdgnPkknrO,"WBC2026
明天就要比WBC了 我來發獻祭文了…. 中華隊如果能夠晉級⋯⋯ 我一年不吃牛，一週吃素2天！！！ 加油啊teamtaiwan ！！！！",2026年3月4日 星期三 下午7:36,,,182,19,,,https://www.threads.com/@dominospizza_tw/post/DVdrpH-EeLr,獻祭！澳洲人一枚,2026年3月4日 星期三 下午9:13,,,23,1,1,
sarah_j._chueh,https://www.threads.com/@sarah_j._chueh/post/DVdgi_IEo2g,達美樂🍕大串聯❤️,2026年3月4日 星期三 下午7:36,@dominospizza_tw,,3,1,,,https://www.threads.com/@dominospizza_tw/post/DVdrdKQkcL1,全台達美樂都準備好了,2026年3月4日 星期三 下午9:11,,,1,,,
freestyle_airking,https://www.threads.com/@freestyle_airking/post/DVdq41xEp45,買爆！,2026年3月4日 星期三 下午9:06,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DVdrWWpkVTQ,買爆 吃爆對手,2026年3月4日 星期三 下午9:10,,,,,,
juvialoxarsa,https://www.threads.com/@juvialoxarsa/post/DVdisWPkXt9,我真的沒辦法天天吃披薩啦😂 但達美樂不管是上次還是這次都讓我好感動🥲 謝謝達美樂！！謝謝執行長🥹 達美樂的小編我最最喜歡了😘😘😘 謝謝你一直這麼努力替台灣隊加油🥺,2026年3月4日 星期三 下午7:55,@dominospizza_tw,,16,1,,,https://www.threads.com/@dominospizza_tw/post/DVdrR7-ET7A,我永支台灣隊！是認真的,2026年3月4日 星期三 下午9:10,,,9,,,
shadowsky99,https://www.threads.com/@shadowsky99/post/DVdq8xfkgmp,我要哭了 愛達美樂😭😭😭,2026年3月4日 星期三 下午9:07,@dominospizza_tw,,9,1,,,https://www.threads.com/@dominospizza_tw/post/DVdrPvIEfj2,真心看得見！台灣Go,2026年3月4日 星期三 下午9:09,,,1,,,
hmmmmm8891,https://www.threads.com/@hmmmmm8891/post/DVdl3wOktzC,真的要被達美樂感動到哭欸,2026年3月4日 星期三 下午8:22,@dominospizza_tw,,7,1,,,https://www.threads.com/@dominospizza_tw/post/DVdqkP_kdDV,抱抱🫂,2026年3月4日 星期三 下午9:03,,,2,,,
eric_freefly,https://www.threads.com/@eric_freefly/post/DVdgHXyEWqj,超讚👍,2026年3月4日 星期三 下午7:32,@dominospizza_tw,,4,1,,,https://www.threads.com/@dominospizza_tw/post/DVdqi5UkZih,愛台灣啦！,2026年3月4日 星期三 下午9:03,,,,,,
tessalai,https://www.threads.com/@tessalai/post/DVdn-h2k7qQ,怎麼辦？！看了好想哭喔～,2026年3月4日 星期三 下午8:41,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DVdqhW_kdoW,我已哭了 感動啦,2026年3月4日 星期三 下午9:03,,,,,,
koh_coconut_water,https://www.threads.com/@koh_coconut_water/post/DVdgO9CEjpQ,椰子水準備好挺台灣了！😎💙,2026年3月4日 星期三 下午7:33,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DVdqeyuEXxm,吃爆披薩 配椰子水 可以,2026年3月4日 星期三 下午9:03,,,,,,
dailyview.tw,https://www.threads.com/@dailyview.tw/post/DVdmgtHjx7P,卡一個！網路溫度計也準備好了🌡️,2026年3月4日 星期三 下午8:28,@dominospizza_tw,,2,1,,,https://www.threads.com/@dominospizza_tw/post/DVdqdBckYPM,我們牽手一起,2026年3月4日 星期三 下午9:02,,,,,,
dennislee0927,https://www.threads.com/@dennislee0927/post/DVddhgHkx_a,超讚披薩店～,2026年3月4日 星期三 下午7:09,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DVditESkcUl,一起挺,2026年3月4日 星期三 下午7:55,,,,,,
wuyunlung,https://www.threads.com/@wuyunlung/post/DVdAh4Fkj-C,"東京巨蛋
蔡會長一出現 全部台灣球迷都湧上去了🥴😆",2026年3月4日 星期三 下午2:56,,,5326,21,51,22,https://www.threads.com/@dominospizza_tw/post/DVdiovsEZf8,Team Taiwan ❤️,2026年3月4日 星期三 下午7:54,,"Photo by 達美樂披薩 on March 04, 2026. May be an image of crowd, stadium and text.",164,,,
tsna.ig,https://www.threads.com/@tsna.ig/post/DVcX6LgAVuy,"WBC
世界棒球經典賽（WBC）明在東京巨蛋開打，中華隊首戰澳洲，確定由徐若熙先發。",2026年3月4日 星期三 上午9:01,,"Photo by TSNA on March 03, 2026. May be an image of batting, pitcher, stadium and text.",7599,67,168,1258,https://www.threads.com/@dominospizza_tw/post/DVdiiqFEUYz,挺！行動派,2026年3月4日 星期三 下午7:53,,"Photo by 達美樂披薩 on March 04, 2026. May be an image of sports equipment and text.",43,,,
